ID_NORMA,ID_ORDEN,NOMBRE,TIPO,ALCANCE,ESTADO,COD_ORGANO,ORGANO,COD_UD_ORGANICA,UD_ORGANICA,COD_PROCESO,PROCESO,DOC_APROBACION,NRO_DOC_APROBACION,FECHA_APROBACION,STD_APROBACION,DOC_DEROGACION,NRO_DOC_DEROGACION,FECHA_DEROGACION,STD_DEROGACION,LINK,EDITABLE
0350,or004,Reglamento de Organización y Funciones,Herramienta de Gestión,Interno,Derogado,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,AD,AD N° 005-2007/010-FONAFE,24/07/07,-,RDE,RDE N° 028-2011/DE-FONAFE,13/06/11,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/AD 005-2007.pdf,AD 005-2007.pdf
0350,or005,Reglamento de Organización y Funciones,Herramienta de Gestión,Interno,Derogado,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,AD,AD N° 011-2008/015-FONAFE,12/08/08,-,RDE,RDE N° 028-2011/DE-FONAFE,13/06/11,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/AD 011-2008.pdf,AD 011-2008.pdf
0350,or006,Reglamento de Organización y Funciones,Herramienta de Gestión,Interno,Derogado,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,AD,AD N° 005-2009/003-FONAFE,27/02/09,-,RDE,RDE N° 028-2011/DE-FONAFE,13/06/11,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/AD 005-2009.pdf,AD 005-2009.pdf
0350,or007,Reglamento de Organización y Funciones,Herramienta de Gestión,Interno,Derogado,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE,RDE N° 028-2011/DE-FONAFE,13/06/11,-,AD,RDE N° 046-2014/DE-FONAFE,29/04/14,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RDE 028-2011.pdf,RDE 028-2011.pdf
0350,or008,Reglamento de Organización y Funciones,Herramienta de Gestión,Interno,Derogado,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE,RDE N° 098-2012/DE-FONAFE,05/12/12,-,RDE,RDE N° 046-2014/DE-FONAFE,29/04/14,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RDE 098-2012.pdf,RDE 098-2012.pdf
0350,or009,Reglamento de Organización y Funciones,Herramienta de Gestión,Interno,Derogado,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE,RDE N° 046-2014/DE-FONAFE ,29/04/14,-,RDE,RDE N° 079-2014/DE-FONAFE ,08/07/14,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RDE 046 2014.pdf,RDE 046 2014.pdf
0350,or010,Reglamento de Organización y Funciones,Herramienta de Gestión,Interno,Derogado,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE,RDE N° 052-2014/DE-FONAFE ,12/05/14,-,RDE,RDE N° 079-2014/DE-FONAFE ,08/07/14,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RDE 052-2014.pdf,RDE 052-2014.pdf
0350,or011,Reglamento de Organización y Funciones,Herramienta de Gestión,Interno,Derogado,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE,RDE N° 079-2014/DE-FONAFE,08/07/14,-,RDE,RDE N° 097-2014/DE-FONAFE ,28/08/14,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RDE 079-2014.pdf,RDE 079-2014.pdf
0350,or012,Reglamento de Organización y Funciones,Herramienta de Gestión,Interno,Derogado,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE,RDE N° 097-2014/DE-FONAFE ,28/08/14,-,RDE,RDE N° 062-2015/DE-FONAFE,10/07/15,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RDE 097-2014.pdf,RDE 097-2014.pdf
0350,or013,Reglamento de Organización y Funciones,Herramienta de Gestión,Interno,Derogado,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE, RDE N° 133-2014/DE-FONAFE,19/11/14,-,RDE,RDE N° 062-2015/DE-FONAFE,10/07/15,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RDE 133-2014.pdf,RDE 133-2014.pdf
0350,or014,Reglamento de Organización y Funciones,Herramienta de Gestión,Interno,Derogado,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE,RDE N° 062-2015/DE-FONAFE,10/07/15,-,RDE,RDE N° 102-2016/DE-FONAFE,30/12/16,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RDE 062-2015 (1).pdf,RDE 062-2015 (1).pdf
0350,or015,Reglamento de Organización y Funciones,Herramienta de Gestión,Interno,Derogado,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE,RDE N° 102-2016/DE-FONAFE,30/12/16,-,RDE,RDE N° 063-2017/DE-FONAFE,13/09/17,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RESOLUCION 102-2016-DE-FONAFE.pdf,RESOLUCION 102-2016-DE-FONAFE.pdf
0350,or016,Reglamento de Organización y Funciones,Herramienta de Gestión,Interno,Obsoleto,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE,RDE N° 063-2017/DE-FONAFE,13/09/17,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RESOLUCION 063-2017-DE-FONAFE.pdf,RESOLUCION 063-2017-DE-FONAFE.pdf
0350,or017,Reglamento de Organización y Funciones,Herramienta de Gestión,Interno,Obsoleto,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE,RDE N° 049-2018/DE-FONAFE,12/07/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.1.1.HG5_or17.pdf,S4.1.1.HG5_or17.pdf
0350,or018,Reglamento de Organización y Funciones,Herramienta de Gestión,Interno,Obsoleto,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE, RDE N° 033-2019/DE-FONAFE ,16/04/19,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RESOLUCION 033-2019.pdf,RESOLUCION 033-2019.pdf
0350,or019,Reglamento de Organización y Funciones,Herramienta de Gestión,Interno,Obsoleto,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE,RDE N° 083-2023/DE-FONAFE,14/11/23,306032,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.1.1.HG5_or23.pdf,S4.1.1.HG5_or23.pdf
0350,or020,Reglamento de Organización y Funciones (ROF),Herramienta de Gestión,Interno,Obsoleto,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE,RDE N° 084-2024/DE-FONAFE,05/12/24,308227,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/0350_or020.pdf,0350_or020.pdf
0350,or021,Reglamento de Organización y Funciones (ROF),Herramienta de Gestión,Interno,Obsoleto,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE,RDE N° 021-2025/DE-FONAFE,27/02/25,308401,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/0350_or021.pdf,0350_or021.pdf
0350,or022,Reglamento de Organización y Funciones (ROF),Herramienta de Gestión,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE,RDE N° 028-2025/DE-FONAFE,28/03/25,308947,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/ROF.pdf,ROF.pdf
0351,or030,Cuadro de Asignación de Personal,Herramienta de Gestión,Interno,Obsoleto,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE,RDE N° 083-2023/DE-FONAFE,14/11/23,306032,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.1.1.HG6_or30.pdf,S4.1.1.HG6_or30.pdf
0351,or031,Cuadro de Asignación de Personal (CAP),Herramienta de Gestión,Interno,Obsoleto,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE,RDE N° 084-2024/DE-FONAFE,05/12/24,308227,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/CAP Dic 2024.pdf,CAP Dic 2024.pdf
0351,or032,Cuadro de Asignación de Personal (CAP),Herramienta de Gestión,Interno,Obsoleto,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE,RDE N° 021-2025/DE-FONAFE,27/02/25,308401,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/0351_or032.pdf,0351_or032.pdf
0351,or033,Cuadro de Asignación de Personal (CAP),Herramienta de Gestión,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE,RDE N° 028-2025/DE-FONAFE,28/03/25,308947,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/CAP.pdf,CAP.pdf
0352,or002,Organigrama de FONAFE,Herramienta de Gestión,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE,RDE N° 033-2019/DE-FONAFE,16/04/19,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.1.1.HG7_or2.pdf,S4.1.1.HG7_or2.pdf
0353,or000,Metodología y Manual de Evaluación de Puestos,Manual Interno,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE,RDE N° 072-2015/DE-FONAFE,28/08/15,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RESOLUCION 072-2015-DE-FONAFE (1).pdf,RESOLUCION 072-2015-DE-FONAFE (1).pdf
0354,or000,Elaboración y actualización del Direccionario de Competencias,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.1.1.PR1_or0.pdf,S4.1.1.PR1_or0.pdf
0355,or000,Elaboración y actualización del Manual de Perfiles de Puestos (MPP) para FONAFE,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.1.1.PR2_or0.pdf,S4.1.1.PR2_or0.pdf
0356,or006,​Modificación del Cuadro de Asignación del Personal (CAP),Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,Acta,Acta N° 020/EOP/2023,14/11/23,302730,-,-,14/11/23,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.1.1.PR3_or6.pdf,S4.1.1.PR3_or6.pdf
0357,or004,"Elaboración, aprobación y modificación del Presupuesto Analítico del Personal (PAP)",Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.1.1.PR4_or4.pdf,S4.1.1.PR4_or4.pdf
0358,or004,Reglamento Interno de Trabajo del Fondo Nacional de Financiamiento de la Actividad Empresarial del Estado - FONAFE,Reglamento Interno,Interno,Obsoleto,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,Otro,MTPE | Sub Dirección de Registros Generales | Exp. Nº 20272-19 | Reg. Nº 107,12/02/19,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.1.1.RI1_or4.pdf,S4.1.1.RI1_or4.pdf
0358,or005,Reglamento Interno de Trabajo del Fondo Nacional de Financiamiento de la Actividad Empresarial del Estado - FONAFE,Reglamento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,Otro,MTPE | Sub Dirección de Registros Generales | Exp. Nº 194172-2024| Reg. Nº 1347,20/12/24,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.1.1.RG-01_or05..pdf,S4.1.1.RG-01_or05..pdf
0359,or003,​Código de Ética y Conducta de FONAFE,Reglamento Interno,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.1.1,Documentos de gestión de Recursos Humanos,RDE,RDE N° 028-2021/DE-FONAFE,24/05/21,300514,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.1.1.RI2_or3.pdf,S4.1.1.RI2_or3.pdf
0360,or000,Checklist Documentos de File - Colaboradores,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.2,Atracción e Incorporación del Talento,Acta,Acta N° 002/EOP/2022,18/01/22,301127,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.2.0.FO1_or0_Checklist.pdf,S4.2.0.FO1_or0_Checklist.pdf
0361,or004,Requerimiento de Personal,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.2.1,Reclutamiento y Selección,Otro,-,16/12/19,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.2.1.FO1_or4.pdf,S4.2.1.FO1_or4.pdf
0362,or001,Requerimiento de Personal Contrato a Plazo Fijo,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.2.1,Reclutamiento y Selección,Otro,-,16/12/19,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.2.1.FO2_or1.pdf,S4.2.1.FO2_or1.pdf
0363,or000,Ficha de Personal,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.2.1,Reclutamiento y Selección,Acta,Acta N° 019/EOP/2021,26/04/21,300522,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.2.1.FO3_or0.pdf,S4.2.1.FO3_or0.pdf
0364,or001,"Reclutamiento, Selección y Contratación de Personal",Lineamiento Interno,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.2.1,Reclutamiento y Selección,RDE,RDE N° 013-2019/DE-FONAFE,30/01/19,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.2.1.LI1_or1.pdf,S4.2.1.LI1_or1.pdf
0365,or003,Autorización para la contratación de personal a Plazo Fijo​,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.2.1,Reclutamiento y Selección,Acta,Acta N° 009/EOP/2023,29/05/23,302383,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.2.1.PR1_or3.pdf,S4.2.1.PR1_or3.pdf
0366,or009,Reclutamiento y selección del personal de FONAFE,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.2.1,Reclutamiento y Selección,Acta,Acta N° 020/EOP/2021,28/04/21,300528,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.2.1.PR2_or9.pdf,S4.2.1.PR2_or9.pdf
0367,or004,​Contratación e incorporación del personal a FONAFE,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.2.1,Reclutamiento y Selección,Acta, Acta N° 014/EOP/2023,26/09/23,302638,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.2.1.PR3_or4.pdf,S4.2.1.PR3_or4.pdf
0368,or003,Constancia de Inducción General,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.2.2,Inducción,Acta,Acta N° 019/EOP/2021,26/04/21,300522,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.2.2.FO2_or3.pdf,S4.2.2.FO2_or3.pdf
0369,or002,Constancia de Inducción Específica,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.2.2,Inducción,Acta,Acta N° 019/EOP/2021,26/04/21,300522,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.2.2.FO3_or2.pdf,S4.2.2.FO3_or2.pdf
0370,or000,Evaluación de periodo de prueba – Nuevo trabajador y/o practicante,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.2.2,Inducción,Acta,Acta N° 019/EOP/2021,26/04/21,300522,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.2.2.FO4_or0.pdf,S4.2.2.FO4_or0.pdf
0371,or005,Programa de inducción de nuevo personal a FONAFE,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.2.2,Inducción,Acta,Acta N° 020/EOP/2021,26/04/21,300522,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.2.2.PR1_or5.pdf,S4.2.2.PR1_or5.pdf
0372,or001,Traslado de Fondos de Personal - CTS,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.3.1,Gestión de la Remuneración,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.3.1.FO1_or1.pdf,S4.3.1.FO1_or1.pdf
0373,or002,Informe de Capacidad de Endeudamiento para Adelantos,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.3.1,Gestión de la Remuneración,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.3.1.FO2_or2.pdf,S4.3.1.FO2_or2.pdf
0374,or001,Oficio para Liberación de CTS,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.3.1,Gestión de la Remuneración,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.3.1.FO3_or1.pdf,S4.3.1.FO3_or1.pdf
0375,or004,Certificado de Remuneraciones y Retenciones sobre Rentas de Quinta Categoría (Art. 45° D.S. 122-94-EF),Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.3.1,Gestión de la Remuneración,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.3.1.FO4_or1.pdf,S4.3.1.FO4_or1.pdf
0376,or000,Plan de Retiro Incentivado - PRI,Lineamiento Corporativo,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.3.1,Gestión de la Remuneración,AD,AD N° 005-2020/009-FONAFE,23/12/20,300270,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.3.1.LC1_or0.pdf,S4.3.1.LC1_or0.pdf
0377,or002,Lineamiento para la compensación de horas derivadas de la licencia con goce de haber compensable otorgada en el marco de la emergencia sanitaria ocasionada por la COVID-19 para FONAFE y las Empresas bajo su ámbito,Lineamiento Corporativo,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.3.1,Gestión de la Remuneración,AD,AD N° 002-2022/002-FONAFE,02/02/22,186799,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.3.1.LC2_or2.pdf,S4.3.1.LC2_or2.pdf
0378,or003,Lineamiento de la Política Salarial por categorías,Lineamiento Interno,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.3.1,Gestión de la Remuneración,RDE,RDE N° 072-2015/DE-FONAFE,28/08/15,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RESOLUCION 072-2015-DE-FONAFE (1) (1).pdf,RESOLUCION 072-2015-DE-FONAFE (1) (1).pdf
0379,or004,Lineamiento para el Horario del Trabajo,Lineamiento Interno,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.3.1,Gestión de la Remuneración,RDE,RDE N° 130-2015/DE-FONAFE,30/12/15,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RESOLUCION 130-2015-DE-FONAFE.pdf,RESOLUCION 130-2015-DE-FONAFE.pdf
0380,or003,Lineamiento para la Administración de la Compensación al trabajo en sobre tiempo.,Lineamiento Interno,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.3.1,Gestión de la Remuneración,RDE,RDE N° 015-2015/DE-FONAFE,24/02/15,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.3.1.LI3_or3.pdf,S4.3.1.LI3_or3.pdf
0381,or004,Elaboración y Ejecución del Pago de Planillas,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.3.1,Gestión de la Remuneración,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.3.1.PR1_or4.pdf,S4.3.1.PR1_or4.pdf
0382,or004,Cierre General de Planilla,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,S4.3.1,Gestión de la Remuneración,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S4.3.1.PR2_or4.pdf,S4.3.1.PR2_or4.pdf
